Year,Vessel,Main_series,Calendarday,Date,Fish_No,Station_No,Gear,Pos_Lat_Dec,Pos_Long_Des,Fish_Length,Fish_Weight,Fish_Ovary,Fish_Liver,Fish_Viscera,Sex,Code,Fish_Maturity,Fish_Comment,Oto_Age,Oto_Spawnings,Oto_Spawn_Age,Oto_Type,Oto_Edge,Oto_Readab,Oocyte_Stage,Ooc_Mean_Dia,Ooc_SD,Ooc_Mean_95,Ooc_CI_Perc,Ooc_Max,Ooc_Min,Ooc_N,Ooc_Lc_Mean,Ooc_Lc_SD,Ooc_NG,Atres_Samp,Atres_N,Atres_Int,Atres_Slide,Atres_Tot_C,Capelin_Aug,Cod_SSB,Kola_Sep_Nov,Kola_Nov_Feb,Kola_Sep_Feb,Kola_Year,Fec_Mill,Fulton_K,Ln_Fec,Ln_K,Ln_Weight,Ln_Length,Ln_Ooc_Diam
2006,Andenes,Y,66,3/8/06,16,,,,,76,4300,567.5,171.5,192,M,2,,Lodde i mage,9,3,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.98,,-0.0207,8.3663703,4.33073334,
2006,Andenes,Y,66,3/8/06,17,,,,,62,2020,211,141,90,F,1,,Lidt uspec. Indhold i mage,6,0,6,5,4,1,v,655.558824,66.146288,9.35449776,1.42695017,755.313093,213.330171,200,736.824004,7.98823754,,,,,,,,,,,,,1.12109325,0.848,0.114304325,-0.1654,7.61085279,4.12713439,6.48548804
2006,Andenes,Y,66,3/8/06,18,,,,,69,2760,176.5,133,111.5,M,2,,tom mage,8,1,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.84,,-0.1742,7.92298596,4.2341065,
2006,Andenes,Y,66,3/8/06,19,,,,,79,4980,559,409,753.5,M,2,,Lodde i mage,9,3,6,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,1.01,,0.01,8.51318517,4.36944785,
2006,Andenes,Y,66,3/8/06,20,,,,,86,7100,778,526,315.5,F,1,,tom mage,9,1,8,5,4,1,v,687.128558,66.8813882,9.45845663,1.37651922,777.27704,179.933586,200,762.88425,6.17990258,,,,,,,,,,,,,3.64072424,1.116,1.29218263,0.11,8.86785006,4.4543473,6.5325214
2006,Andenes,Y,66,3/8/06,21,,,,,62,2660,372.5,69.5,215,M,2,,Lodde i mage,7,2,5,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,1.116,,0.1098,7.8860814,4.12713439,
2006,Andenes,Y,66,3/8/06,22,,,,,71,3100,279,123.5,262,M,2,,Lodde i mage,7,0,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.866,,-0.1437,8.03915739,4.26267988,
2006,Andenes,Y,66,3/8/06,23,,,,,87,6940,424,482,513.5,F,1,,Lodde i mage,8,0,8,5,4,1,v,601.957068,78.1696078,11.0548519,1.83648511,723.956357,156.214421,200,694.82685,12.8425412,,,,,,,,,,,,,2.83628418,1.054,1.04249481,0.0525,8.84505705,4.46590812,6.40018613
2006,Andenes,Y,66,3/8/06,24,,,,,78,3940,389,306.5,142,F,1,,Prøve taget umiddelbart efter dræbt,8,0,8,5,4,1,v,611.838947,96.7804921,13.6868285,2.23699856,769.924099,360.341556,200,732.163188,12.1390716,,,,,,,,,,,,,2.49023404,0.83,0.912376697,-0.186,8.278936,4.35670883,6.41646909
2006,Andenes,Y,66,3/8/06,25,,,,,69,2960,271.5,149,161.5,M,2,,Lodde i mage,6,0,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.901,,-0.1042,7.99294455,4.2341065,
2006,Andenes,Y,66,3/8/06,26,,,,,55,1440,103.5,77,55.5,M,2,,lidt indhold i mage,5,0,5,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,0.866,,-0.1444,7.27239839,4.00733319,
2006,Andenes,Y,66,3/8/06,27,,,,,85,5000,434.5,300,344.5,F,1,,Lodde i mage,8,1,7,5,4,1,v,690.159867,88.4760549,12.5124037,1.81297179,794.497154,153.747628,200,776.65797,11.3284175,,,,,,,,,,,,,2.00926108,0.814,0.697767032,-0.2056,8.51719319,4.44265126,6.53692326
2006,Andenes,Y,66,3/8/06,28,,,,,58,1800,140,138,61.5,F,1,,tom mage,6,0,6,5,4,1,v,563.887571,97.1606794,13.7405951,2.43676147,699.525617,153.842505,200,669.644213,10.441265,,,,,,,,,,,,,1.11716935,0.923,0.110798116,-0.0806,7.49554194,4.06044301,6.33485489
2006,Andenes,Y,66,3/8/06,29,,,,,64,2640,13,96.5,359.5,F,1,,Skip. Sp. Lodde i mage,5,0,5,2,4,1,pv,,,,,,,0,,,,,,,,,,,,,,,,1.007,,0.0071,7.8785342,4.15888308,
2006,Andenes,Y,66,3/8/06,30,,,,,68,2700,184.5,84.5,409.5,F,1,,Lodde i mage,7,0,7,5,4,1,v,652.58278,44.5449607,6.29960876,0.965334813,725.806452,491.555977,200,715.524194,4.77979664,,,,,,,,,,,,,0.992409719,0.859,-0.007619233,-0.1523,7.90100705,4.21950771,6.480938
2006,Andenes,Y,66,3/8/06,31,,,,,75,3880,17,163,403,F,1,,Skip. Sp. ,6,0,6,4,4,1,pv,,,,,,,0,,,,,,,,,,,,,,,,0.92,,-0.0837,8.26359043,4.31748811,
2006,Andenes,Y,66,3/8/06,32,,,,,73,4040,573,306,433.5,F,1,,Lodde i mage,7,1,6,2,4,1,v,670.460863,131.482042,18.5943687,2.77337123,841.271347,153.889943,200,773.01945,21.069303,,,,,,,,,,,,,2.8652145,1.039,1.05264322,0.0378,8.30399997,4.29045944,6.50796533
2006,Andenes,Y,66,3/8/06,33,,,,,64,2020,213,117.5,73,F,1,,tom mage,8,1,7,5,4,1,v,686.606262,69.1602118,9.78073096,1.42450361,814.516129,183.159393,200,767.967268,19.8455808,,,,,,,,,,,,,0.998802075,0.771,-0.001198643,-0.2606,7.61085279,4.15888308,6.531761
2006,Andenes,Y,66,3/8/06,34,,,,,82,4500,262.5,181,409,F,1,,"""konge"" torsk/ lodde i mage",8,0,8,5,4,5,v,580.165797,67.944207,9.6087619,1.65620965,787.998102,187.808349,200,668.266129,33.3781178,,,,,,,,,,,,,1.93976609,0.816,0.662567394,-0.2032,8.41183268,4.40671925,6.36331392
2006,Andenes,Y,66,3/8/06,35,,,,,60,1920,122.5,129,79.5,F,1,,næsten tom mage,6,1,5,5,4,1,v,584.539374,60.9957461,8.62610113,1.47570917,717.172676,164.089184,200,668.394213,14.8055187,,,,,,,,,,,,,0.887053255,0.889,-0.119850259,-0.1178,7.56008047,4.09434456,6.37082414
2006,Andenes,Y,66,3/8/06,36,,,,,66,2920,206.5,163.5,408,F,1,,Lodde i mage,7,1,6,5,4,1,v,618.481736,84.3041724,11.9224104,1.92768997,727.039848,157.685009,200,702.803605,9.94885417,,,,,,,,,,,,,1.28395046,1.016,0.24994162,0.0155,7.9793389,4.18965474,6.42726766
2006,Andenes,Y,66,3/8/06,37,,,,,82,6000,556.5,283,557,F,1,,lille kongekrabbe i mage,9,1,8,4,4,1,v,636.490275,52.8021166,7.46734694,1.17320676,724.71537,185.056926,200,702.222486,9.85329002,,,,,,,,,,,,,3.20212416,1.088,1.16381439,0.0845,8.69951475,4.40671925,6.45596914
2006,Andenes,Y,66,3/8/06,38,,,,,79,4720,556.5,259.5,164,F,1,,tom mage,11,3,8,5,4,1,v,581.714658,81.0415145,11.4610009,1.97021009,703.225806,240.749526,200,683.4037,10.3454181,,,,,,,,,,,,,4.08280778,0.957,1.40678493,-0.0436,8.45956408,4.36944785,6.36598005
2006,Andenes,Y,66,3/8/06,39,,,,,65,2420,140,155.5,170,F,1,,venstre lobe lille/ lodde i mage,7,1,6,5,4,1,v,613.20019,109.579814,15.4969259,2.52722132,798.481973,163.851992,200,708.541271,23.4739016,,,,,,,,,,,,,0.89086657,0.881,-0.115560616,-0.1265,7.79152282,4.17438727,6.41869146
2006,Andenes,Y,66,3/8/06,40,,,,,64,2540,274.5,141.5,91,F,1,,tom mage,6,0,6,5,4,1,v,715.066176,92.182351,13.0365531,1.8231254,853.462998,157.685009,200,813.996679,12.339558,,,,,,,,,,,,,1.15350186,0.969,0.142802407,-0.0316,7.83991936,4.15888308,6.57237509
2006,Andenes,Y,66,3/8/06,41,,,,,65,3180,8.5,111,606,F,1,,Skip. Sp./ lodde i mage,5,0,5,1,4,1,pv,,,,,,,0,,,,,,,,,,,,,,,,1.158,,0.1466,8.06463648,4.17438727,
2006,An denes,Y,66,3/8/06,42,,,,,73,3360,300,229.5,115.5,F,1,,tom mage,9,1,8,5,4,1,v,621.844165,82.3637062,11.647987,1.87313602,725.426945,152.893738,200,710.156546,7.27041376,,,,,,,,,,,,,1.838196,0.864,0.608784658,-0.1465,8.11969625,4.29045944,6.43268952
2006,Andenes,Y,66,3/8/06,43,,,,,61,2000,169,185.5,80,F,1,,kongekrabbe i magen,7,1,6,4,4,1,v,618.416271,93.3424205,13.2006117,2.1345835,747.628083,159.535104,200,719.494782,9.98638644,,,,,,,,,,,,,1.0510879,0.881,0.049825727,-0.1265,7.60090246,4.11087386,6.42716181
2006,Andenes,Y,66,3/8/06,44,,,,,69,2660,227.5,97,142,F,1,,Lodde i mage,8,1,7,5,4,1,v,666.553843,49.1407522,6.94955182,1.04260922,767.931689,519.829222,200,733.306452,10.3476689,,,,,,,,,,,,,1.15567853,0.81,0.144687647,-0.2111,7.8860814,4.2341065,6.50212092
2006,Andenes,Y,66,3/8/06,45,,,,,68,3000,172,188,157.5,F,1,,Lodde i mage,9,2,7,3,4,1,v,654.797201,62.2580185,8.80461342,1.34463211,775.996205,525.332068,200,746.247628,12.1328831,,,,,,,,,,,,,0.916749819,0.954,-0.08692067,-0.047,8.00636757,4.21950771,6.48432557
2006,Andenes,Y,66,3/8/06,46,,,,,84,6600,618.5,686.5,868.5,F,1,,Lodde i mage,9,1,8,5,4,1,v,600.99075,82.7927306,11.7086603,1.94822637,769.402277,225.85389,200,719.018027,17.4756274,,,,,,,,,,,,,4.15534858,1.114,1.42439632,0.1075,8.79482493,4.4308168,6.39857954
2006,Andenes,Y,66,3/8/06,47,,,,,56,1700,8.5,53.5,98.5,F,1,,Skip. Sp./ lodde i mage,6,0,6,5,4,1,pv,,,,,,,0,,,,,,,,,,,,,,,,0.968,,-0.0325,7.43838353,4.02535169,
2006,Andenes,Y,66,3/8/06,48,,,,,88,7180,1098,337.5,555,F,1,,nogle hyaline/ lodde i mage,10,1,9,5,4,1,s,787.570683,62.3722749,8.8207717,1.11999747,917.59962,619.070209,200,889.705882,14.1625548,,,,,,,,,,,,,3.55493253,1.054,1.26833609,0.0522,8.87905466,4.47733681,6.66895312
2006,Andenes,Y,66,3/8/06,49,,,,,102,10420,1161,600,518.5,M,2,,tom mage,9,1,8,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.982,,-0.0183,9.25148232,4.62497281,
2006,Andenes,Y,66,3/8/06,50,,,,,68,3080,356,184.5,159.5,F,1,,Lodde i mage,7,1,6,5,4,1,v,706.215844,54.1469114,7.65752965,1.08430442,799.383302,155.502846,200,764.328748,14.5682997,,,,,,,,,,,,,1.54714012,0.98,0.436408145,-0.0207,8.03268488,4.21950771,6.55992092
2006,Andenes,Y,66,3/8/06,51,,,,,73,3720,286,333.5,201,F,1,,Lodde i mage,9,2,7,5,4,1,v,615.919355,62.0679435,8.77773274,1.42514319,741.793169,432.210626,200,698.114326,16.1350371,,,,,,,,,,,,,1.79830113,0.956,0.586842404,-0.0447,8.22147895,4.29045944,6.42311604
2006,Andenes,Y,66,3/8/06,52,,,,,54,1540,87.5,79.5,258,F,1,,Lodde i mage,5,0,5,5,4,1,v,642.785816,58.9175368,8.33219796,1.29626351,747.343454,159.582543,200,714.093928,12.6797766,,,,,,,,,,,,,0.490275136,0.978,-0.712788544,-0.0222,7.3395377,3.98898405,6.46581157
2006,Andenes,Y,66,3/8/06,53,,,,,63,2300,76,98,177,F,1,,Lodde i mage,7,1,6,5,4,1,v,396.710389,46.0654298,6.51463556,1.64216409,528.889943,158.349146,200,460.704459,17.2515441,,,,,,,,,,,,,1.56727688,0.92,0.449339643,-0.0836,7.7406644,4.14313473,5.98320652
2006,Andenes,Y,66,3/8/06,54,,,,,72,3620,390,315,128.5,F,1,,Lodde i mage,8,2,6,5,4,1,v,653.632116,79.5837061,11.2548357,1.72189147,810.578748,200.189753,200,757.787002,16.2909003,,,,,,,,,,,,,2.08869611,0.97,0.73654,-0.0306,8.1942293,4.27666612,6.48254468
2006,Andenes,Y,66,3/8/06,55,,,,,63,2320,142.5,202.5,126.5,F,1,,Lodde i mage,6,0,6,5,4,1,v,594.925759,36.1076038,5.1063863,0.858323283,670.872865,430.502846,200,645.362903,10.0847038,,,,,,,,,,,,,0.983957093,0.928,-0.016172987,-0.0749,7.74932246,4.14313473,6.38843662
2006,Andenes,Y,66,3/8/06,56,,,,,77,5320,26.5,477,964.5,F,1,,Skip. Sp./ lodde i mage,8,1,7,5,4,1,pv,,,,,,,0,,,,,,,,,,,,,,,,1.165,,0.153,8.57922858,4.34380542,
2006,Andenes,Y,66,3/8/06,57,,,,,59,1700,169,160.5,47,F,1,,tom mage,6,0,6,3,4,1,v,620.472723,56.3191752,7.96473414,1.28365581,705.740038,456.119545,200,692.464421,6.33858604,,,,,,,,,,,,,1.04170852,0.828,0.040862171,-0.1891,7.43838353,4.07753744,6.43048164
2006,Andenes,Y,66,3/8/06,58,,,,,73,3860,397.5,341.5,125.5,F,1,,tom mage,9,1,8,5,4,1,v,630.860294,69.9987471,9.89931775,1.56917749,766.508539,439.658444,200,731.572581,16.1476405,,,,,,,,,,,,,2.34276266,0.992,0.851330858,-0.0078,8.25842246,4.29045944,6.44708443
2006,Andenes,Y,67,3/9/06,59,,,,,108,12860,1209.5,633,858,M,2,,Lodde i mage,10,1,9,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,1.021,,0.0207,9.461877,4.68213123,
2006,Andenes,Y,67,3/9/06,60,,,,,85,6160,479,338,706,M,2,,Lodde i mage,8,1,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,1.003,,0.003,8.72583206,4.44265126,
2006,Andenes,Y,67,3/9/06,61,,,,,118,17040,2211.5,836.5,829.5,F,1,,tom mage,10,1,9,5,4,5,v,692.227941,95.4349795,13.4965442,1.94972543,846.29981,181.54649,200,810.521822,14.9882414,,,,,,,,,,,,,10.1443702,1.037,2.31691889,0.0364,9.7433188,4.77068462,6.5399153
2006,Andenes,Y,67,3/9/06,62,,,,,101,10160,913,1202,416.5,F,1,,næsten tom mage,8,0,8,4,4,1,v,585.499526,107.624898,15.220459,2.59956812,753.842505,299.71537,200,726.475332,12.1483851,,,,,,,,,,,,,6.58203039,0.986,1.88434327,-0.014,9.22621372,4.61512052,6.37246537
2006,Andenes,Y,67,3/9/06,63,,,,,92,9420,1868.5,367,378.5,M,2,,tom mage,9,2,7,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,1.21,,0.1904,9.15059037,4.52178858,
2006,Andenes,Y,67,3/9/06,64,,,,,99,9320,846.5,438,408,F,1,,tom mage,10,1,9,5,4,1,v,594.012808,89.6474171,12.6780593,2.1343074,727.134725,159.582543,200,684.976281,13.7420417,,,,,,,,,,,,,5.86933721,0.961,1.76974172,-0.0403,9.13991791,4.59511985,6.38690088
2006,Andenes,Y,67,3/9/06,65,,,,,100,12620,2447.5,1042.5,1109.5,M,2,,Lodde i mage,8,1,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,1.262,,0.2327,9.44303814,4.60517019,
2006,Andenes,Y,67,3/9/06,66,,,,,100,9020,715,619,414.5,M,2,,tom mage,9,1,8,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.902,,-0.1031,9.10719961,4.60517019,
2006,Andenes,Y,67,3/9/06,67,,,,,78,5740,664,451,975,M,2,,Lodde i mage,8,1,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,1.21,,0.1903,8.65521449,4.35670883,
2006,Andenes,Y,67,3/9/06,68,,,,,102,8860,982,209.5,302.5,M,2,,tom mage,11,1,10,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.835,,-0.1804,9.08930204,4.62497281,
2006,Andenes,Y,67,3/9/06,69,,,,,106,12660,1359,1162.5,751,F,1,,Lodde i mage,9,0,9,5,4,1,v,627.605313,89.3936788,12.6421753,2.01435122,767.077799,192.030361,200,733.306452,16.4492126,,,,,,,,,,,,,8.1222507,1.063,2.0946073,0.0611,9.4462027,4.66343909,6.44191149
2006,Andenes,Y,67,3/9/06,70,,,,,111,13520,1414,1063.5,628.5,F,1,,tom mage,11,3,8,5,4,1,v,661.777277,83.4798909,11.8058394,1.78395962,796.537002,217.504744,200,772.960152,12.0646507,,,,,,,,,,,,,7.32382901,0.989,1.99113328,-0.0115,9.51192535,4.7095302,6.49492906
2006,Andenes,Y,67,3/9/06,71,,,,,107,10980,861,490,486,M,2,,tom mage,11,3,8,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,0.896,,-0.1095,9.30383072,4.67282883,
2006,Andenes,Y,67,3/9/06,72,,,,,97,8700,966.5,288.5,595.5,M,2,,Lodde i mage,8,1,7,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.953,,-0.0479,9.0710783,4.57471098,
2006,Andenes,Y,67,3/9/06,73,,,,,99,9040,865,571.5,292.5,F,1,,tom mage,8,2,6,5,4,1,v,593.709915,92.5969802,13.0951905,2.20565468,748.29222,325.237192,200,717.044592,12.3898157,,,,,,,,,,,,,6.00587484,0.932,1.79273813,-0.0708,9.10941445,4.59511985,6.38639084
2006,Andenes,Y,67,3/9/06,74,,,,,111,10680,879,503,392,F,1,,tom mage,10,1,9,5,4,1,v,636.747154,84.8441015,11.9987679,1.88438501,804.933586,167.409867,200,757.37666,17.1839865,,,,,,,,,,,,,5.05229529,0.781,1.61984265,-0.2473,9.27612811,4.7095302,6.45637264
2006,Andenes,Y,67,3/9/06,75,,,,,95,8080,785.5,438.5,707.5,F,1,,Lodde i mage,10,2,8,5,4,1,v,684.937619,57.4817938,8.12915324,1.18684578,841.888046,542.931689,200,770.856262,23.0149442,,,,,,,,,,,,,3.70765419,0.942,1.31039938,-0.0593,8.99714715,4.55387689,6.52932777
2006,Andenes,Y,67,3/9/06,76,,,,,99,9140,739,346,470,F,1,,tom mage,10,1,9,5,4,1,v,694.37666,62.2625375,8.8052525,1.26808014,804.886148,201.470588,200,766.745731,13.3556781,,,,,,,,,,,,,3.36161841,0.942,1.21242253,-0.0598,9.12041566,4.59511985,6.54301455
2006,Andenes,Y,67,3/9/06,77,,,,,114,14760,1934.5,890.5,736.5,M,2,,fisk (ikke lodde) i mage,10,1,9,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.996,,-0.0037,9.5996761,4.73619845,
2006,Andenes,Y,67,3/9/06,78,,,,,92,7780,1100,505,269.5,M,2,,tom mage,8,2,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.999,,-0.0009,8.95931162,4.52178858,
2006,Andenes,Y,67,3/9/06,79,,,,,105,12040,1273.5,868.5,436.5,M,2,,tom mage,11,3,8,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,1.04,,0.0393,9.39598972,4.65396035,
2006,Andenes,Y,67,3/9/06,80,,,,,85,5940,626.5,329.5,175,M,2,,tom mage,11,2,9,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.967,,-0.0333,8.68946441,4.44265126,
2006,Andenes,Y,67,3/9/06,81,,,,,108,10860,1074.5,707,384,F,1,,tom mage,9,1,8,5,4,1,v,643.657732,125.960094,17.8134473,2.76753411,797.248577,169.402277,200,779.006167,8.39779711,,,,,,,,,,,,,5.99858379,0.862,1.79152341,-0.1484,9.29284159,4.68213123,6.46716711
2006,Andenes,Y,67,3/9/06,82,,,,,85,6160,755,365.5,676.5,M,2,,Lodde i mage,9,2,7,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,1.003,,0.003,8.72583206,4.44265126,
2006,Andenes,Y,67,3/9/06,83,,,,,93,7780,838,274,299.5,F,1,,tom mage,8,2,6,5,4,1,v,621.547201,94.3816281,13.3475779,2.14747614,750.996205,172.43833,200,727.526091,11.2607095,,,,,,,,,,,,,5.14132068,0.967,1.63730999,-0.0333,8.95931162,4.53259949,6.43221185
2006,Andenes,Y,67,3/9/06,84,,,,,88,7360,1257,0,273.5,M,2,,næsten tom mage,10,2,8,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,1.08,,0.077,8.90381521,4.47733681,
2006,Andenes,Y,67,3/9/06,85,,,,,85,6920,687.5,349.5,816,M,2,,Lodde i mage,8,0,8,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,1.127,,0.1194,8.84217105,4.44265126,
2006,Andenes,Y,67,3/9/06,86,,,,,98,9100,932,1054,727,F,1,,Lodde i mage,10,2,8,5,4,1,v,593.888994,88.4198752,12.5044587,2.1055212,729.981025,175.047438,200,696.86907,11.2527563,,,,,,,,,,,,,6.46580271,0.967,1.86652717,-0.0337,9.11602969,4.58496748,6.38669242
2006,Andenes,Y,67,3/9/06,87,,,,,104,12200,1357,1021.5,475.5,F,1,,tom mage,9,1,8,5,4,1,v,644.400854,82.2147954,11.6269279,1.80430051,759.250474,175.332068,200,730.450664,11.9233569,,,,,,,,,,,,,7.55212453,1.085,2.02182892,0.0812,9.40919123,4.6443909,6.46832098
2005,Andenes,Y,59,3/1/05,1,,,,,105,9470,741,328,316,F,1,,,10,0,10,5,4,1,v,617.739564,82.1329276,11.61535,1.88029887,780.360531,384.250474,200,720.279886,25.9608231,,,,,,,,,,,,,4.62225995,0.818,1.53088375,-0.2008,9.15588419,4.65396035,6.42606695
2005,Andenes,Y,59,3/1/05,2,,,,,84,4870,526,126,186,M,2,,,8,0,8,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,0.822,,-0.1964,8.49084922,4.4308168,
2005,Andenes,Y,59,3/1/05,3,,,,,89,8860,819,778,318,F,1,,,10,1,9,5,4,1,v,656.525142,77.7779463,10.9994626,1.67540616,796.01518,162.239089,200,754.696395,15.1419076,,,,,,,,,,,,,4.33427046,1.257,1.46655331,0.2286,9.08930204,4.48863637,6.48696099
2005,Andenes,Y,59,3/1/05,4,,,,,114,13000,1123,441,481,F,1,,,9,6,9,5,4,1,v,588.892315,71.9251873,10.1717575,1.72726953,745.256167,342.504744,200,694.995256,17.8797597,,,,,,,,,,,,,7.9706483,0.877,2.07576583,-0.1307,9.47270464,4.73619845,6.37824334
2005,Andenes,Y,59,3/1/05,5,,,,,84,4790,319,377,167,F,1,,,8,1,7,5,4,1,v,574.625237,72.7704944,10.291302,1.79095893,887.571157,179.791271,200,681.380455,50.4307546,,,,,,,,,,,,,2.41914995,0.808,0.883416218,-0.213,8.47428569,4.4308168,6.35371807
2005,Andenes,Y,59,3/1/05,6,,,,,109,12570,853,605,582,F,1,,,9,6,9,5,4,1,v,530.934535,77.2296236,10.9219181,2.05711202,663.662239,203.510436,200,633.349146,11.6208876,,,,,,,,,,,,,8.00846317,0.971,2.08049888,-0.0298,9.4390683,4.69134788,6.27463873
2005,Andenes,Y,59,3/1/05,7,,,,,106,13210,1640,1364,449,F,1,,,11,4,7,5,4,1,v,648.636148,76.4570361,10.8126577,1.66698353,802.182163,367.647059,200,746.963947,18.4206865,,,,,,,,,,,,,8.96709009,1.109,2.19356122,0.1036,9.4887294,4.66343909,6.47487192
2005,Andenes,Y,59,3/1/05,8,,,,,80,4330,360,298,154,M,2,,,8,0,8,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.846,,-0.1676,8.37332282,4.38202663,
2005,Andenes,Y,59,3/1/05,9,,,,,91,6760,675,227,212,M,2,,,9,6,9,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.897,,-0.1086,8.81877817,4.51085951,
2005,Andenes,Y,59,3/1/05,10,,,,,123,16600,1566,747,681,F,1,,,12,3,9,5,4,5,v,649.750949,82.3600734,11.6474733,1.79260581,846.774194,334.440228,200,767.90797,25.9035483,,,,,,,,,,,,,8.52286975,0.892,2.14275311,-0.1142,9.71715797,4.81218436,6.47658913
2005,Andenes,Y,59,3/1/05,11,,,,,65,2440,269,154,84,M,2,,,7,1,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.888,,-0.1182,7.79975332,4.17438727,
2005,Andenes,Y,59,3/1/05,12,,,,,112,13980,1948,647,539,F,1,,,10,1,9,5,4,1,v,725.545541,66.5996263,9.41860947,1.29814174,874.288425,151.802657,200,806.570209,23.3927784,,,,,,,,,,,,,7.87055047,0.995,2.06312801,-0.0049,9.54538302,4.71849887,6.58692384
2005,Andenes,Y,59,3/1/05,13,,,,,115,16490,2010,892,688,M,2,,,11,1,10,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,1.084,,0.0809,9.71050942,4.74493213,
2005,Andenes,Y,59,3/1/05,14,,,,,85,6340,915,602,240,M,2,,,8,1,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,1.032,,0.0319,8.75463405,4.44265126,
2005,Andenes,Y,59,3/1/05,15,,,,,113,15290,1386,858,985,F,1,,Fisk i maven,10,2,8,5,4,1,v,553.493833,89.3158475,12.6311683,2.28207932,746.204934,328.747628,200,676.636622,22.7033425,,,,,,,,,,,,,11.6297262,1.06,2.45356443,0.058,9.6349543,4.72738782,6.31625061
2005,Andenes,Y,59,3/1/05,16,,,,,96,8310,1194,535,303,M,2,,,9,6,9,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.939,,-0.0627,9.02521489,4.56434819,
2005,Andenes,Y,59,3/1/05,17,,,,,94,6890,716,499,244,M,2,,,8,0,8,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.83,,-0.1869,8.83782636,4.54329478,
2005,Andenes,Y,59,3/1/05,18,,,,,91,6660,698,225,252,F,1,,,9,1,8,5,4,1,v,720.559772,56.2205116,7.95078099,1.10341727,878.557875,398.481973,200,803.961101,25.7549759,,,,,,,,,,,,,2.87314255,0.884,1.0554064,-0.1235,8.80387476,4.51085951,6.58002837
2005,Andenes,Y,59,3/1/05,19,,,,,87,8350,702,656,1008,F,1,,Sild i maven,8,0,8,4,4,1,v,678.185484,90.8835037,12.8528684,1.89518482,830.170778,162.713472,200,780.028463,21.8173436,,,,,,,,,,,,,3.40335282,1.268,1.22476107,0.2375,9.03001682,4.46590812,6.51942083
2005,Andenes,Y,59,3/1/05,20,,,,,72,3730,550,186,107,M,2,,,7,1,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.999,,-0.0007,8.22416351,4.27666612,
2005,Andenes,Y,59,3/1/05,21,,,,,86,5610,758,333,166,M,2,,,8,1,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.882,,-0.1256,8.632306,4.4543473,
2005,Andenes,Y,59,3/1/05,22,,,,,73,2860,103,297,110,F,1,,,7,1,6,5,4,1,v,483.607685,59.9780999,8.48218424,1.75393909,687.381404,151.802657,200,571.086338,32.6472211,,,,,,,,,,,,,1.24427503,0.735,0.218553057,-0.3076,7.9585769,4.29045944,6.18127401
2005,Andenes,Y,59,3/1/05,23,,,,,101,8680,679,367,376,F,1,,,10,0,10,5,4,1,v,637.390892,79.9319691,11.3040875,1.77349373,753.795066,285.104364,200,732.94592,9.44822898,,,,,,,,,,,,,3.89210685,0.842,1.35895062,-0.1714,9.06877681,4.61512052,6.45738311
2005,Andenes,Y,59,3/1/05,24,,,,,87,6660,551,327,279,F,1,,,9,1,8,5,4,1,v,590.021347,68.241946,9.65086855,1.63568125,686.907021,372.390892,200,673.197343,8.11050154,,,,,,,,,,,,,3.89062638,1.011,1.35857017,0.0113,8.80387476,4.46590812,6.38015872
2005,Andenes,Y,59,3/1/05,25,,,,,79,4410,401,168,168,M,2,,,9,1,8,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,0.894,,-0.1115,8.39162997,4.36944785,
